employee_id,experience_group,years_of_experience,role,ats_format_score,ats_content_score,ats_keyword_score,ats_overall_score,current_salary,market_rate,location,company_size,technology_stack_count,performance_rating,project_success_rate,skill_proficiency_avg,certification_count,education_level,institution_ranking,domain_experience,leadership_score,communication_score,project_complexity_avg,learning_velocity,cultural_fit_score,retention_risk_score,negotiation_history_avg,is_internal_referral,time_to_promotion,training_hours_completed,mentorship_participation,cross_functional_experience,required_hike_percentage,timestamp
EMP_0574,mid_level,2,QA Engineer,92.7,84.5,92.8,90.0,16.3,20.3,Noida,Mid-size,3,4.3,90.1,7.2,1,Master,71,Cloud Infrastructure,10.0,7.0,6.8,9.1,7.2,1.0,17.6,False,19,288,True,0,25.0,2024-11-08T14:58:35.796442Z
EMP_0460,junior,1,Backend Developer,82.9,81.5,69.6,78.0,9.6,11.6,Noida,Mid-size,4,3.3,74.7,7.2,8,Bachelor,94,Enterprise Software,7.3,8.1,6.5,9.1,7.4,1.8,17.9,False,22,212,True,1,20.0,2025-07-19T14:58:35.794043Z
EMP_0888,mid_level,3,QA Engineer,64.5,70.2,64.0,66.2,16.2,20.2,Pune,Enterprise,5,3.1,71.2,6.4,0,Bachelor,92,Cloud Infrastructure,6.9,9.1,8.2,6.6,7.6,1.4,25.8,True,15,383,False,1,25.0,2025-02-26T14:58:35.801055Z
EMP_0069,freshers,0,Full-stack Developer,83.2,84.0,87.4,84.9,8.0,9.2,Hyderabad,Startup,2,4.3,89.6,8.6,4,Bachelor,63,E-commerce,7.3,9.8,5.8,7.0,7.8,1.0,0,False,22,74,False,0,15.0,2025-05-18T14:58:35.789041Z
EMP_0885,mid_level,3,Frontend Developer,72.2,69.5,79.2,73.6,17.5,21.9,Noida,Enterprise,4,3.2,72.4,5.3,7,Bachelor,90,Gaming,8.2,6.7,7.8,8.1,9.0,1.9,25.8,True,13,308,True,0,25.0,2025-04-23T14:58:35.801055Z
EMP_0191,freshers,0,DevOps Engineer,80.1,76.5,70.2,75.6,7.6,8.7,Gurgaon,Enterprise,2,3.6,79.2,6.4,0,Bachelor,82,Social Media,8.1,8.9,5.0,9.5,9.0,1.6,0,True,21,139,True,0,15.0,2025-05-11T14:58:35.791040Z
EMP_0767,mid_level,4,Product Manager,72.2,71.7,70.2,71.3,13.8,17.2,Pune,Mid-size,7,3.4,75.6,9.0,0,Master,86,AI/ML,8.1,9.3,8.9,6.6,8.4,2.0,24.9,False,13,407,False,4,25.0,2025-07-22T14:58:35.799289Z
EMP_0586,mid_level,4,Backend Developer,89.3,93.9,90.2,91.1,18.7,23.4,Hyderabad,Enterprise,5,4.9,98.5,7.5,4,Master,90,E-commerce,5.5,8.6,8.2,8.0,9.6,1.0,26.4,False,9,380,True,1,25.0,2025-04-04T14:58:35.796442Z
EMP_0354,junior,1,DevOps Engineer,79.0,72.5,82.0,77.8,11.0,13.2,Noida,Mid-size,4,3.6,79.1,5.9,1,Bachelor,78,FinTech,6.1,7.3,5.5,6.9,8.0,1.5,15.8,False,23,170,True,1,20.0,2024-10-06T14:58:35.793040Z
EMP_0487,junior,1,Data Scientist,84.3,84.4,77.3,82.0,11.0,13.3,Gurgaon,Mid-size,4,3.6,79.3,8.8,4,Bachelor,61,Gaming,6.5,8.5,5.5,9.1,6.5,1.3,5.4,False,20,161,True,0,20.0,2025-03-12T14:58:35.794965Z
EMP_0494,junior,1,Backend Developer,70.5,74.5,64.7,69.9,7.9,9.5,Mumbai,Startup,3,3.0,70.5,7.3,6,Master,86,E-commerce,8.7,8.9,6.5,9.4,7.0,1.8,9.5,True,22,151,False,1,20.0,2025-08-17T14:58:35.794965Z
EMP_0509,junior,1,Data Scientist,83.1,85.5,99.7,89.4,10.0,12.0,Delhi,Enterprise,4,4.6,93.8,8.6,4,Master,91,AI/ML,7.2,6.2,6.7,7.2,7.5,1.0,25.2,True,20,134,True,0,20.0,2025-05-03T14:58:35.794965Z
EMP_0697,mid_level,4,QA Engineer,75.2,82.6,91.2,83.0,13.6,17.0,Delhi,Enterprise,5,4.2,87.3,7.2,7,Master,73,EdTech,8.5,8.4,8.1,7.3,7.3,1.0,24.1,False,10,446,True,4,25.0,2025-02-21T14:58:35.798286Z
EMP_0807,mid_level,2,QA Engineer,67.6,66.1,67.4,67.1,17.8,22.2,Chennai,Mid-size,4,3.1,70.9,9.3,0,Bachelor,66,EdTech,6.9,7.1,6.8,7.1,9.1,1.7,7.1,True,18,250,True,1,25.0,2025-03-07T14:58:35.799786Z
EMP_0553,mid_level,4,Product Manager,75.8,87.2,82.1,81.7,17.7,22.2,Delhi,Enterprise,5,3.9,83.7,5.8,6,Bachelor,91,Social Media,7.1,6.8,7.7,8.4,9.6,1.1,5.1,False,15,451,False,0,25.0,2025-03-17T14:58:35.795933Z
EMP_0717,mid_level,4,Full-stack Developer,85.4,77.7,77.1,80.1,12.9,16.1,Pune,Mid-size,6,3.7,81.1,5.1,4,Bachelor,95,Cloud Infrastructure,7.9,6.5,8.4,7.0,8.7,1.6,23.2,True,11,396,True,3,25.0,2025-06-14T14:58:35.798286Z
EMP_0948,senior,11,Backend Developer,100,87.6,99.6,95.7,24.3,31.6,Mumbai,Startup,8,4.8,97.3,8.7,8,Master,83,HealthTech,8.4,8.0,10.0,7.6,8.5,1.0,17.2,False,6,985,False,7,30.0,2024-12-27T14:58:35.802064Z
EMP_0563,mid_level,3,Backend Developer,86.0,84.3,95.6,88.6,20.3,25.3,Delhi,Enterprise,6,4.0,84.7,9.5,1,Bachelor,88,FinTech,9.6,9.0,6.5,6.3,9.5,1.0,26.1,False,12,307,False,3,25.0,2024-09-22T14:58:35.795933Z
EMP_0065,freshers,0,Backend Developer,84.2,87.8,73.9,82.0,8.1,9.3,Bangalore,Startup,2,4.0,84.9,8.0,6,Master,73,Gaming,7.5,7.5,5.5,9.6,8.0,1.0,0,False,22,129,False,0,15.0,2024-10-05T14:58:35.789041Z
EMP_0942,senior,7,QA Engineer,79.1,69.9,79.1,76.1,22.3,28.9,Pune,Enterprise,8,3.9,84.0,7.1,2,Master,65,Cloud Infrastructure,8.4,6.5,10.0,8.1,9.5,1.0,20.5,True,6,687,False,1,30.0,2024-10-05T14:58:35.801560Z
EMP_0244,freshers,0,Mobile Developer,72.8,65.6,69.4,69.3,7.5,8.7,Delhi,Enterprise,2,3.0,70.3,8.3,5,Master,92,Gaming,7.6,6.7,5.0,10.0,9.6,2.3,0,True,24,100,False,0,15.0,2024-11-13T14:58:35.791540Z
EMP_0224,freshers,0,Product Manager,100,94.6,83.9,92.8,9.2,10.5,Gurgaon,Mid-size,3,5.0,99.4,8.1,1,Bachelor,61,HealthTech,9.3,8.5,5.0,8.8,9.5,1.0,0,True,24,126,True,0,15.0,2024-09-13T14:58:35.791540Z
EMP_0841,mid_level,2,UI/UX Designer,93.1,88.7,100,93.9,21.1,26.3,Hyderabad,Startup,4,4.9,98.5,9.9,4,Bachelor,87,IoT,7.0,6.4,5.6,7.7,9.6,1.0,28.6,False,15,270,False,2,25.0,2025-04-29T14:58:35.800550Z
EMP_0196,freshers,0,Backend Developer,70.6,76.1,66.7,71.1,7.1,8.2,Hyderabad,Startup,2,3.4,75.8,5.6,2,PhD,64,IoT,5.4,7.9,5.0,6.1,9.8,1.9,0,False,22,136,True,0,15.0,2024-09-12T14:58:35.791040Z
EMP_0097,freshers,0,QA Engineer,88.6,94.0,90.6,91.1,6.7,7.7,Gurgaon,Enterprise,2,4.5,93.2,9.4,3,PhD,82,Gaming,9.7,7.5,5.0,9.2,8.8,1.0,0,True,26,57,False,0,15.0,2025-06-02T14:58:35.789540Z
EMP_0876,mid_level,2,Mobile Developer,85.0,98.0,100,94.3,12.6,15.7,Delhi,Mid-size,5,4.9,98.0,6.2,1,Bachelor,74,E-commerce,8.2,7.1,6.8,9.9,6.7,1.0,27.7,True,17,292,True,2,25.0,2024-12-16T14:58:35.801055Z
EMP_0665,mid_level,3,QA Engineer,83.9,85.4,86.0,85.1,18.3,22.9,Mumbai,Startup,6,4.2,87.5,9.7,4,Master,65,E-commerce,5.6,9.1,6.9,9.1,10.0,1.0,16.5,False,14,309,False,3,25.0,2025-05-17T14:58:35.797780Z
EMP_0928,senior,9,DevOps Engineer,89.7,83.7,86.3,86.6,20.5,26.6,Chennai,Enterprise,8,4.7,95.5,6.3,2,PhD,94,IoT,7.8,7.7,10.0,7.3,7.1,1.0,25.8,False,6,838,False,9,30.0,2025-07-19T14:58:35.801560Z
EMP_0997,senior,6,QA Engineer,93.3,92.3,79.0,88.2,25.6,33.3,Mumbai,Startup,8,4.5,92.8,8.1,2,Bachelor,74,HealthTech,8.3,7.7,10.0,7.4,7.8,1.0,25.2,True,6,594,True,6,30.0,2024-12-24T14:58:35.802566Z
EMP_0864,mid_level,2,Full-stack Developer,65.3,75.4,64.9,68.5,14.6,18.3,Pune,Startup,3,3.1,70.8,7.2,3,Master,81,Gaming,9.0,9.7,5.6,8.7,6.9,1.7,26.6,True,16,289,False,0,25.0,2025-03-25T14:58:35.800550Z
EMP_0252,junior,1,Frontend Developer,78.5,79.4,75.2,77.7,11.0,13.1,Delhi,Enterprise,2,3.7,81.0,9.7,5,Bachelor,72,FinTech,7.3,8.5,5.0,6.9,8.8,1.4,26.0,True,19,184,False,0,20.0,2025-07-06T14:58:35.791540Z
EMP_0294,junior,1,DevOps Engineer,94.9,88.8,95.3,93.0,8.7,10.5,Chennai,Enterprise,3,5.0,99.5,7.5,8,PhD,92,Enterprise Software,7.9,7.4,5.8,8.7,9.9,1.0,8.3,True,22,148,True,1,20.0,2024-10-25T14:58:35.792540Z
EMP_0467,junior,1,Frontend Developer,77.5,71.7,89.0,79.4,11.3,13.6,Gurgaon,Startup,3,3.6,78.4,5.2,6,PhD,92,EdTech,8.1,6.1,5.5,8.6,9.0,1.6,16.3,False,22,131,False,1,20.0,2024-09-17T14:58:35.794965Z
EMP_0183,freshers,0,UI/UX Designer,97.6,97.5,91.2,95.5,7.7,8.9,Gurgaon,Mid-size,2,4.9,98.0,5.7,4,Master,91,Social Media,7.4,7.3,5.0,9.4,9.4,1.0,0,True,25,76,True,0,15.0,2025-02-22T14:58:35.791040Z
EMP_0040,freshers,0,Data Scientist,77.1,85.8,79.0,80.6,7.3,8.4,Hyderabad,Startup,2,3.7,80.9,9.5,5,Master,74,Enterprise Software,9.0,6.7,5.0,8.4,8.4,1.4,0,True,21,64,True,0,15.0,2025-04-05T14:58:35.789041Z
EMP_0406,junior,1,Tech Lead,98.3,95.9,90.5,94.9,8.7,10.5,Gurgaon,Enterprise,4,4.9,99.1,5.3,4,PhD,80,E-commerce,6.8,7.4,6.8,8.3,7.1,1.0,8.3,False,24,176,False,1,20.0,2025-02-08T14:58:35.794043Z
EMP_0602,mid_level,3,Backend Developer,91.6,87.8,74.0,84.5,16.2,20.3,Hyderabad,Enterprise,4,4.2,88.2,6.3,8,PhD,92,AI/ML,9.1,6.8,7.9,10.0,7.2,1.0,26.9,True,13,385,False,1,25.0,2024-10-30T14:58:35.796442Z
EMP_0103,freshers,0,Product Manager,75.8,81.6,83.0,80.1,8.2,9.4,Gurgaon,Mid-size,3,3.9,83.6,7.8,1,Master,88,IoT,8.4,6.4,5.6,6.9,6.7,1.0,0,False,25,79,False,0,15.0,2025-06-23T14:58:35.789540Z
EMP_0669,mid_level,4,Full-stack Developer,75.1,68.5,82.7,75.4,16.0,20.1,Gurgaon,Startup,7,3.0,70.2,6.9,8,Bachelor,71,Gaming,8.3,6.5,8.6,7.0,9.2,2.1,24.6,False,15,418,False,4,25.0,2025-01-28T14:58:35.797780Z
EMP_0233,freshers,0,Backend Developer,88.7,92.7,99.0,93.5,7.6,8.8,Noida,Enterprise,2,4.9,98.5,6.3,3,Bachelor,82,Gaming,7.2,7.5,5.7,6.3,9.6,1.0,0,False,21,71,True,0,15.0,2025-03-04T14:58:35.791540Z
EMP_0318,junior,1,Data Scientist,68.1,67.3,60.7,65.4,9.4,11.3,Delhi,Startup,4,3.0,70.3,7.2,3,PhD,64,EdTech,5.6,7.4,5.3,6.1,9.9,1.6,8.5,True,22,192,False,0,20.0,2024-10-13T14:58:35.792540Z
EMP_0379,junior,1,Backend Developer,89.8,83.1,95.4,89.4,11.5,13.8,Pune,Startup,4,4.6,93.3,6.2,5,Master,91,EdTech,7.7,9.5,6.4,6.5,7.0,1.0,9.2,False,20,188,False,1,20.0,2025-01-26T14:58:35.793540Z
EMP_0743,mid_level,2,Tech Lead,99.5,92.9,87.0,93.1,18.4,23.0,Noida,Mid-size,4,4.9,97.8,6.3,1,Master,81,IoT,8.1,6.4,5.9,6.8,9.8,1.0,12.6,False,20,225,False,2,25.0,2024-12-21T14:58:35.798784Z
EMP_0479,junior,1,DevOps Engineer,90.1,82.5,84.0,85.5,10.0,12.0,Noida,Mid-size,4,4.1,86.2,6.4,7,Bachelor,88,IoT,5.6,8.4,5.7,7.1,6.9,1.4,22.4,True,23,181,False,0,20.0,2024-10-23T14:58:35.794965Z
EMP_0762,mid_level,4,QA Engineer,89.1,73.6,71.3,78.0,13.1,16.3,Chennai,Enterprise,7,3.6,79.5,6.6,1,PhD,64,HealthTech,6.2,7.1,8.5,8.3,7.2,1.0,25.6,True,9,462,False,4,25.0,2024-09-17T14:58:35.799289Z
EMP_0130,freshers,0,Frontend Developer,84.2,83.0,89.3,85.5,5.8,6.6,Hyderabad,Mid-size,2,4.5,92.4,5.1,7,Bachelor,66,Cloud Infrastructure,5.3,9.5,5.0,9.7,8.9,1.0,0,False,21,63,True,0,15.0,2025-07-22T14:58:35.790040Z
EMP_0257,junior,1,Backend Developer,74.7,86.6,81.7,81.0,12.1,14.5,Bangalore,Enterprise,2,4.2,87.4,8.1,0,Bachelor,67,Enterprise Software,5.9,8.0,6.2,8.9,8.3,1.0,25.3,True,24,225,True,0,20.0,2024-09-16T14:58:35.792040Z
EMP_0399,junior,1,Full-stack Developer,89.0,94.4,96.3,93.2,11.0,13.2,Noida,Mid-size,2,4.7,96.1,5.9,0,PhD,83,Enterprise Software,9.7,8.7,5.7,9.3,8.6,1.0,17.8,True,19,193,False,1,20.0,2025-06-12T14:58:35.794043Z
EMP_0787,mid_level,4,Full-stack Developer,89.8,84.3,82.3,85.5,17.3,21.7,Bangalore,Enterprise,7,3.9,84.1,5.5,4,Bachelor,64,EdTech,7.6,8.9,7.6,6.4,7.6,1.0,21.3,False,9,409,False,2,25.0,2025-04-27T14:58:35.799289Z
EMP_0259,junior,1,Full-stack Developer,75.1,80.3,74.9,76.8,9.7,11.7,Pune,Startup,4,3.6,78.6,7.3,4,Bachelor,90,EdTech,8.2,7.4,5.6,8.5,6.8,1.0,23.7,False,24,170,False,1,20.0,2025-04-27T14:58:35.792040Z
EMP_0371,junior,1,Backend Developer,89.0,87.4,92.7,89.7,10.9,13.0,Hyderabad,Mid-size,3,4.5,92.7,9.9,8,Master,87,IoT,9.4,6.7,6.6,8.1,9.1,1.0,6.1,False,21,189,True,1,20.0,2025-02-21T14:58:35.793540Z
EMP_0187,freshers,0,Product Manager,79.7,77.0,77.0,77.9,7.8,9.0,Hyderabad,Enterprise,2,3.5,77.3,8.7,1,PhD,67,Gaming,7.8,7.9,5.2,8.4,9.9,1.1,0,True,22,89,False,0,15.0,2025-04-30T14:58:35.791040Z
EMP_0076,freshers,0,Backend Developer,73.0,70.8,74.7,72.9,7.0,8.1,Noida,Startup,3,3.2,72.4,7.5,4,Bachelor,87,Social Media,5.3,9.7,5.5,8.8,6.6,1.9,0,True,21,102,True,0,15.0,2024-09-28T14:58:35.789540Z
EMP_0023,freshers,0,Mobile Developer,95.3,88.1,94.2,92.5,7.7,8.8,Mumbai,Startup,2,4.4,90.5,8.7,8,PhD,88,Cloud Infrastructure,9.0,9.3,5.0,9.3,8.8,1.0,0,True,21,138,False,0,15.0,2024-11-22T14:58:35.788540Z
EMP_0415,junior,1,UI/UX Designer,90.4,89.6,87.0,89.0,11.0,13.2,Delhi,Enterprise,3,4.4,90.9,8.0,8,PhD,62,IoT,9.5,6.0,6.0,8.3,7.4,1.0,24.3,False,23,189,False,1,20.0,2025-04-20T14:58:35.794043Z
EMP_0810,mid_level,2,Tech Lead,75.3,64.6,65.3,68.4,17.2,21.6,Delhi,Startup,3,3.1,70.8,6.3,5,Bachelor,64,FinTech,5.2,6.9,7.3,7.4,10.0,2.4,29.8,False,15,233,False,0,25.0,2025-04-13T14:58:35.799786Z
EMP_0846,mid_level,3,Full-stack Developer,79.6,74.7,68.8,74.4,11.0,13.7,Bangalore,Mid-size,4,3.5,77.9,7.1,7,PhD,94,AI/ML,5.2,6.3,8.3,6.7,9.7,1.9,16.6,True,17,343,True,0,25.0,2025-04-10T14:58:35.800550Z
EMP_0539,junior,1,Backend Developer,80.0,89.8,86.6,85.4,10.3,12.4,Delhi,Enterprise,4,4.4,90.4,5.1,6,Bachelor,88,Enterprise Software,6.2,7.9,5.0,9.8,6.7,1.0,5.5,False,24,190,False,0,20.0,2025-05-10T14:58:35.795933Z
EMP_0834,mid_level,2,DevOps Engineer,84.1,78.7,74.9,79.2,12.4,15.5,Chennai,Enterprise,3,3.4,76.4,8.8,7,Bachelor,92,AI/ML,9.0,9.7,7.1,9.4,6.5,1.4,10.7,False,15,232,False,2,25.0,2025-07-20T14:58:35.799786Z
EMP_0649,mid_level,3,DevOps Engineer,96.6,91.5,85.1,91.1,19.3,24.1,Mumbai,Startup,5,4.8,96.4,5.3,5,Master,83,HealthTech,7.6,6.6,8.3,6.9,7.4,1.0,8.5,True,14,344,False,1,25.0,2025-06-04T14:58:35.797215Z
EMP_0993,senior,7,Backend Developer,69.3,74.4,60,67.9,19.8,25.8,Hyderabad,Startup,8,3.4,76.1,7.6,1,Bachelor,84,Gaming,7.5,7.5,9.8,6.7,8.8,1.4,26.7,True,6,678,False,2,30.0,2024-11-24T14:58:35.802566Z
EMP_0398,junior,1,Full-stack Developer,87.3,95.8,90.0,91.0,12.8,15.4,Mumbai,Mid-size,4,4.9,98.3,5.1,5,Master,66,Social Media,8.5,6.6,5.3,9.2,7.7,1.0,27.9,True,22,179,False,1,20.0,2025-01-19T14:58:35.793540Z
EMP_0655,mid_level,2,Data Scientist,85.7,94.9,83.1,87.9,21.0,26.3,Delhi,Mid-size,5,4.3,89.9,7.9,7,Master,78,Cloud Infrastructure,9.9,6.6,5.9,6.9,9.8,1.0,6.7,False,16,283,True,2,25.0,2024-11-05T14:58:35.797780Z
EMP_0951,senior,11,QA Engineer,87.8,74.1,92.4,84.7,23.2,30.2,Hyderabad,Enterprise,8,4.3,88.8,6.9,4,PhD,74,Enterprise Software,9.8,7.4,10.0,9.3,8.9,1.0,20.5,True,6,979,False,7,30.0,2025-01-13T14:58:35.802064Z
EMP_0984,senior,10,Full-stack Developer,84.7,79.3,79.5,81.1,25.4,33.0,Pune,Startup,8,4.2,87.4,6.8,0,Master,79,Enterprise Software,5.7,8.0,10.0,6.8,9.1,1.2,10.6,True,6,949,False,10,30.0,2024-09-18T14:58:35.802566Z
EMP_0652,mid_level,2,Frontend Developer,77.9,71.9,60,69.9,16.7,20.9,Delhi,Startup,4,3.0,70.5,5.5,5,PhD,77,E-commerce,7.9,6.3,6.6,8.4,9.6,2.3,8.0,True,20,277,True,2,25.0,2025-06-18T14:58:35.797215Z
EMP_0499,junior,1,Frontend Developer,71.7,81.3,68.1,73.7,10.0,12.0,Chennai,Startup,3,3.6,79.1,6.5,2,Bachelor,89,Enterprise Software,8.8,9.7,6.3,8.0,9.6,1.4,26.0,False,23,177,False,0,20.0,2025-03-23T14:58:35.794965Z
EMP_0147,freshers,0,Tech Lead,98.5,82.2,91.6,90.8,8.5,9.8,Delhi,Mid-size,2,4.2,87.9,6.4,4,Master,92,HealthTech,5.9,7.1,5.0,9.1,9.0,1.1,0,True,23,148,False,0,15.0,2025-03-03T14:58:35.790540Z
EMP_0485,junior,1,Mobile Developer,68.5,74.2,86.3,76.3,8.2,9.9,Gurgaon,Enterprise,3,3.6,78.7,7.5,7,Master,68,Gaming,9.8,8.0,6.4,7.1,7.0,1.8,29.6,True,21,180,False,0,20.0,2025-01-05T14:58:35.794965Z
EMP_0182,freshers,0,Backend Developer,73.4,75.1,61.7,70.0,6.0,6.9,Pune,Mid-size,2,3.1,71.6,6.2,1,Bachelor,66,IoT,6.6,7.9,5.4,9.8,7.2,1.8,0,True,25,106,True,0,15.0,2024-09-11T14:58:35.791040Z
EMP_0525,junior,1,Data Scientist,80.8,75.0,74.7,76.8,8.8,10.5,Bangalore,Startup,2,3.7,80.5,8.5,5,Bachelor,72,Cloud Infrastructure,8.5,9.6,6.6,7.8,8.1,1.1,23.8,True,19,191,True,1,20.0,2025-03-04T14:58:35.794965Z
EMP_0521,junior,1,Backend Developer,64.5,76.4,72.9,71.3,9.8,11.7,Chennai,Mid-size,2,3.3,74.7,6.6,4,Master,71,IoT,6.4,9.2,6.5,9.3,9.4,1.4,12.7,True,24,180,False,1,20.0,2025-02-12T14:58:35.794965Z
EMP_0918,senior,7,Tech Lead,94.6,89.9,80.6,88.4,20.9,27.1,Chennai,Mid-size,8,4.8,97.6,7.8,6,PhD,62,EdTech,6.8,8.2,10.0,9.7,6.5,1.0,16.1,False,6,658,True,7,30.0,2025-02-11T14:58:35.801560Z
EMP_0981,senior,10,QA Engineer,91.7,85.3,86.4,87.8,28.4,37.0,Mumbai,Startup,8,4.3,89.0,8.6,1,Master,85,Enterprise Software,5.0,9.3,10.0,8.4,8.2,1.0,25.5,False,6,947,True,4,30.0,2025-01-03T14:58:35.802566Z
EMP_0548,junior,1,DevOps Engineer,71.6,79.1,73.8,74.8,10.6,12.7,Hyderabad,Enterprise,2,3.5,78.2,7.2,2,PhD,87,Cloud Infrastructure,8.7,9.9,6.1,8.3,8.6,1.4,6.6,True,19,161,False,1,20.0,2024-10-04T14:58:35.795933Z
EMP_0875,mid_level,2,Product Manager,91.8,90.8,100,94.2,22.4,28.0,Gurgaon,Enterprise,3,4.7,95.0,8.6,7,Bachelor,70,IoT,5.2,8.3,7.1,8.0,8.4,1.0,27.1,True,21,282,True,2,25.0,2024-10-05T14:58:35.801055Z
EMP_0495,junior,1,Full-stack Developer,87.3,85.0,88.0,86.8,12.4,14.9,Bangalore,Startup,3,4.8,96.7,9.8,0,PhD,73,E-commerce,7.7,9.9,6.6,10.0,7.4,1.0,13.6,True,21,221,False,1,20.0,2025-02-17T14:58:35.794965Z
EMP_0735,mid_level,2,Mobile Developer,84.6,84.3,86.0,85.0,15.3,19.2,Mumbai,Mid-size,5,4.3,89.1,6.9,7,PhD,68,Enterprise Software,8.6,7.0,6.6,6.5,7.8,1.0,25.4,False,21,222,False,2,25.0,2024-10-20T14:58:35.798784Z
EMP_0364,junior,1,Mobile Developer,93.5,85.6,86.0,88.4,12.3,14.8,Noida,Enterprise,2,4.4,90.9,9.4,1,Master,71,AI/ML,6.0,7.1,6.6,6.0,9.8,1.0,19.6,False,23,225,True,1,20.0,2024-09-03T14:58:35.793540Z
EMP_0077,freshers,0,Tech Lead,82.6,80.0,90.7,84.4,6.5,7.5,Pune,Mid-size,2,3.9,83.4,9.3,3,Bachelor,93,Cloud Infrastructure,8.8,7.0,5.0,7.7,6.8,1.2,0,False,24,114,True,0,15.0,2024-11-04T14:58:35.789540Z
EMP_0083,freshers,0,DevOps Engineer,89.1,83.6,75.9,82.9,7.5,8.7,Pune,Mid-size,2,4.3,89.3,5.9,2,Master,62,Cloud Infrastructure,9.7,7.1,5.0,7.8,9.2,1.0,0,False,21,52,False,0,15.0,2025-01-24T14:58:35.789540Z
EMP_0538,junior,1,Frontend Developer,95.5,88.3,100,94.6,11.1,13.3,Chennai,Mid-size,4,4.9,98.5,6.0,8,Bachelor,80,FinTech,8.5,9.0,6.1,6.1,9.5,1.0,24.9,False,22,169,True,1,20.0,2025-07-28T14:58:35.795933Z
EMP_0737,mid_level,2,Tech Lead,71.8,79.8,85.6,79.1,13.0,16.2,Chennai,Mid-size,3,3.8,82.3,8.9,5,Bachelor,63,FinTech,5.6,9.5,6.6,7.3,8.4,1.0,21.2,True,15,279,True,2,25.0,2025-06-06T14:58:35.798784Z
EMP_0730,mid_level,2,Data Scientist,94.9,83.8,92.2,90.3,16.2,20.2,Delhi,Mid-size,3,4.4,90.3,7.7,7,Master,73,HealthTech,9.7,9.0,6.8,6.5,8.0,1.0,13.2,True,15,280,True,1,25.0,2025-02-21T14:58:35.798784Z
EMP_0908,senior,8,DevOps Engineer,86.0,88.9,74.6,83.2,22.5,29.3,Noida,Enterprise,8,3.9,83.0,7.2,2,Bachelor,62,IoT,5.4,7.3,10.0,9.7,7.3,1.4,24.5,True,6,765,True,1,30.0,2025-02-19T14:58:35.801055Z
EMP_0774,mid_level,4,Full-stack Developer,70.0,71.3,73.7,71.7,20.7,25.9,Mumbai,Startup,7,3.3,74.3,9.0,6,Bachelor,75,AI/ML,9.9,6.3,7.4,8.2,8.4,2.2,18.5,False,15,448,True,1,25.0,2025-03-27T14:58:35.799289Z
EMP_0871,mid_level,3,Tech Lead,75.1,76.1,86.2,79.1,16.3,20.4,Pune,Startup,5,3.5,76.8,5.4,3,Master,75,E-commerce,5.0,6.9,7.1,6.9,8.9,1.6,6.8,False,17,323,False,0,25.0,2024-10-22T14:58:35.800550Z
EMP_0704,mid_level,3,UI/UX Designer,64.4,70.3,65.4,66.7,14.6,18.2,Noida,Enterprise,4,3.0,70.7,6.7,7,Master,76,HealthTech,6.9,9.2,7.6,6.4,6.7,2.3,9.6,False,13,296,True,3,25.0,2024-12-27T14:58:35.798286Z
EMP_0541,junior,1,Tech Lead,86.1,87.9,85.9,86.6,11.8,14.1,Pune,Startup,3,4.8,97.5,7.3,7,Bachelor,71,Enterprise Software,6.4,8.0,5.1,9.6,7.5,1.0,12.6,False,24,221,False,1,20.0,2025-05-26T14:58:35.795933Z
EMP_0315,junior,1,Full-stack Developer,69.9,69.1,63.2,67.4,8.9,10.7,Chennai,Startup,2,3.1,70.9,6.1,1,Bachelor,60,Gaming,9.3,6.2,6.4,6.8,7.0,2.3,18.2,True,23,189,False,0,20.0,2024-09-29T14:58:35.792540Z
EMP_0335,junior,1,QA Engineer,66.8,74.4,74.3,71.8,7.6,9.1,Hyderabad,Enterprise,4,3.3,74.9,5.3,6,Master,61,E-commerce,6.6,6.9,6.4,9.0,7.2,1.4,11.0,True,23,211,True,1,20.0,2024-10-19T14:58:35.793040Z
EMP_0275,junior,1,DevOps Engineer,77.7,69.1,72.8,73.2,10.3,12.3,Pune,Mid-size,4,3.2,73.2,9.3,0,PhD,68,E-commerce,8.5,7.8,5.0,7.3,9.0,1.4,21.8,False,23,229,True,0,20.0,2024-09-08T14:58:35.792040Z
EMP_0827,mid_level,2,Backend Developer,80.9,76.3,69.4,75.5,14.8,18.4,Noida,Startup,5,3.5,77.8,9.5,3,PhD,62,Enterprise Software,9.3,6.5,5.6,7.7,7.7,1.0,16.2,True,20,247,False,2,25.0,2025-03-23T14:58:35.799786Z
EMP_0516,junior,1,UI/UX Designer,72.6,81.0,76.2,76.6,9.3,11.1,Bangalore,Mid-size,4,3.7,80.2,9.4,0,PhD,93,HealthTech,8.1,8.5,6.1,9.2,7.2,1.5,14.2,True,20,163,False,0,20.0,2025-04-15T14:58:35.794965Z
EMP_0389,junior,1,Full-stack Developer,70.3,78.4,69.7,72.8,7.3,8.7,Pune,Enterprise,4,3.3,74.5,5.2,6,Master,79,Enterprise Software,9.3,9.7,5.7,7.4,9.9,1.6,7.4,True,20,210,True,1,20.0,2025-07-23T14:58:35.793540Z
